"GeoLocation__Latitude__s","GeoLocation__Longitude__s","Post_Code__c","State__c","Suburb__c"
"-25.0425","151.9608","4671","QLD","SKYRING RESERVE"
"-25.1351","151.9319","4671","QLD","ST AGNES"
"-25.058","151.9214","4671","QLD","ST KILDA"
"-24.897","151.7162","4671","QLD","TAKILBERAN"
"-25.014","151.9249","4671","QLD","TIRROAN"
"-25.0866","151.956","4671","QLD","WALLAVILLE"
"-25.0742","151.6096","4671","QLD","WONBAH"
"-24.9948","151.6138","4671","QLD","WONBAH FOREST"
"-24.6762","152.1624","4673","QLD","MIARA"
"-24.7441","151.9977","4673","QLD","WATERLOO"
"-24.7173","152.0946","4673","QLD","YANDARAN"
"-24.4732","151.9042","4674","QLD","BAFFLE CREEK"
"-24.6355","151.7885","4674","QLD","BERAJONDO"
"-24.3747","151.9518","4674","QLD","DEEPWATER"
"-24.4986","151.8672","4674","QLD","EULEILAH"
"-24.5223","151.8036","4674","QLD","MOUNT MARIA"
"-24.4189","151.8588","4674","QLD","OYSTER CREEK"
"-24.6795","151.8725","4674","QLD","ROSEDALE"
"-24.4927","152.0291","4674","QLD","RULES BEACH"
"-24.4141","151.792","4674","QLD","TAUNTON"
"-24.6005","151.5531","4676","QLD","GINDORAN"
"-24.6006","151.6994","4676","QLD","LOWMEAD"
"-24.2244","151.9068","4677","QLD","AGNES WATER"
"-24.2815","151.7704","4677","QLD","CAPTAIN CREEK"
"-24.4317","151.5585","4677","QLD","COLOSSEUM"
"-24.1087","151.7182","4677","QLD","EURIMBULA"
"-24.3306","151.5615","4677","QLD","MIRIAM VALE"
"-24.3283","151.6857","4677","QLD","MOUNT TOM"
"-24.2987","151.8734","4677","QLD","ROUND HILL"
"-24.1645","151.8922","4677","QLD","SEVENTEEN SEVENTY"
"-24.2453","151.4975","4678","QLD","BOROREN"
"-24.0853","151.5008","4678","QLD","FORESHORES"
"-24.0984","151.6214","4678","QLD","RODDS BAY"
"-24.0817","151.6519","4678","QLD","TURKEY BEACH"
"-23.8411","151.2665","4680","QLD","BARNEY POINT"
"-23.9064","151.2096","4680","QLD","BEECHER"
"-24.0491","151.3125","4680","QLD","BENARABY"
"-23.9242","151.3239","4680","QLD","BOYNE ISLAND"
"-24.4772","151.2467","4680","QLD","BOYNE VALLEY"
"-24.2118","151.2833","4680","QLD","BOYNEDALE"
"-23.9491","151.2088","4680","QLD","BURUA"
"-23.8725","151.1969","4680","QLD","BYELLEE"
"-23.8314","151.2162","4680","QLD","CALLEMONDAH"
"-24.0376","151.1992","4680","QLD","CALLIOPE"
"-23.8773","151.2147","4680","QLD","CLINTON"
"-23.6069","151.1438","4680","QLD","CURTIS ISLAND"
"-24.2439","151.0738","4680","QLD","DIGLUM"
"-23.8414","151.2461","4680","QLD","GLADSTONE CENTRAL"
"-23.8039","151.2978","4680","QLD","GLADSTONE HARBOUR"
"-23.9018","151.2651","4680","QLD","GLEN EDEN"
"-24.1134","151.3873","4680","QLD","IVERAGH"
"-23.878","151.2465","4680","QLD","KIN KORA"
"-23.9071","151.2446","4680","QLD","KIRKWOOD"
"-24.1063","150.8706","4680","QLD","MOUNT ALMA"
"-23.8853","151.2338","4680","QLD","NEW AUCKLAND"
"-23.9294","151.2697","4680","QLD","O'CONNELL"
"-23.9756","151.1546","4680","QLD","RIVER RANCH"
"-23.8639","151.2673","4680","QLD","SOUTH GLADSTONE"
"-23.877","151.3018","4680","QLD","SOUTH TREES"
"-23.8748","151.2591","4680","QLD","SUN VALLEY"
"-24.3439","150.8946","4680","QLD","TABLELANDS"
"-23.9913","151.3809","4680","QLD","TANNUM SANDS"
"-24.1078","151.2308","4680","QLD","TARAGOOLA"
"-23.8893","151.2529","4680","QLD","TELINA"
"-23.8846","151.269","4680","QLD","TOOLOOA"
"-23.8577","151.246","4680","QLD","WEST GLADSTONE"
"-23.911","151.1375","4680","QLD","WEST STOWE"
"-24.08","151.0967","4680","QLD","WOODERSON"
"-23.9641","151.2755","4680","QLD","WURDONG HEIGHTS"
"-23.8076","151.0428","4694","QLD","ALDOGA"
"-23.7448","151.0996","4694","QLD","TARGINNIE"
"-23.8063","151.1388","4694","QLD","YARWUN"
"-23.8114","150.8845","4695","QLD","AMBROSE"
"-23.9205","150.9232","4695","QLD","BRACEWELL"
"-23.7271","150.9483","4695","QLD","DARTS CREEK"
"-23.9028","151.0137","4695","QLD","EAST END"
"-23.8383","150.9336","4695","QLD","MACHINE CREEK"
"-23.7648","151.0015","4695","QLD","MOUNT LARCOM"
"-23.6008","150.9512","4695","QLD","THE NARROWS"
"-23.8593","150.7683","4697","QLD","RAGLAN"
"-23.6839","150.5874","4699","QLD","BAJOOL"
"-23.5816","150.7783","4699","QLD","PORT ALMA"
"-23.393","150.5042","4700","QLD","ALLENSTOWN"
"-23.3929","150.5197","4700","QLD","DEPOT HILL"
"-23.402","150.4579","4700","QLD","FAIRY BOWER"
"-23.4196","150.5444","4700","QLD","PORT CURTIS"
"-23.3798","150.51","4700","QLD","ROCKHAMPTON CITY"
"-23.2015","150.9696","4700","QLD","THE KEPPELS"
"-23.3926","150.4956","4700","QLD","THE RANGE"
"-23.3692","150.497","4700","QLD","WANDAL"
"-23.3849","150.4762","4700","QLD","WEST ROCKHAMPTON"
"-23.3648","150.5279","4701","QLD","BERSERKER"
"-23.3447","150.5487","4701","QLD","FRENCHVILLE"
"-23.0227","150.5556","4701","QLD","GREENLAKE"
"-23.2733","150.6029","4701","QLD","IRONPOT"
"-23.3395","150.5064","4701","QLD","KAWANA"
"-23.3686","150.5484","4701","QLD","KOONGAL"
"-23.3747","150.5727","4701","QLD","LAKES CREEK"
"-23.2872","150.5614","4701","QLD","LIMESTONE CREEK"
"-23.3258","150.5807","4701","QLD","MOUNT ARCHER"
"-23.423","150.6915","4701","QLD","NANKIN"
"-23.4333","150.6155","4701","QLD","NERIMBERA"
"-23.3268","150.5388","4701","QLD","NORMAN GARDENS"
"-23.3596","150.5115","4701","QLD","PARK AVENUE"
"-23.2502","150.5218","4701","QLD","ROCKYVIEW"
"-23.2042","150.5396","4701","QLD","SANDRINGHAM"
"-23.3828","150.5339","4701","QLD","THE COMMON"
"-24.2619","149.7517","4702","QLD","ALBERTA"
"-23.2879","149.2902","4702","QLD","ALSACE"
"-23.3135","150.3727","4702","QLD","ALTON DOWNS"
"-24.2228","150.4499","4702","QLD","ARGOON"
"-23.288","149.6445","4702","QLD","BALCOMBA"
"-24.419","150.1918","4702","QLD","BANANA"
"-24.2878","149.9316","4702","QLD","BARALABA"
"-24.0064","149.6727","4702","QLD","BARNARD"
"-23.1528","149.1744","4702","QLD","BINGEGANG"
"-23.8912","149.1273","4702","QLD","BLACKDOWN"
"-23.4948","149.0579","4702","QLD","BLUFF"
"-23.6668","149.8684","4702","QLD","BOOLBURRA"
"-23.5333","150.4852","4702","QLD","BOULDERCOMBE"
"-23.5854","150.2702","4702","QLD","BUSHLEY"
"-22.9432","150.4265","4702","QLD","CANAL CREEK"
"-23.0132","150.1021","4702","QLD","CANOONA"
"-23.2509","150.6708","4702","QLD","CAWARRAL"
"-23.6668","148.5302","4702","QLD","COMET"
"-24.7052","148.3712","4702","QLD","CONSUELO"
"-23.8646","149.5167","4702","QLD","COOMOO"
"-23.2844","150.7572","4702","QLD","COOROOMAN"
"-24.5579","148.7499","4702","QLD","COORUMBENE"
"-23.3072","150.7256","4702","QLD","COOWONGA"
"-23.3565","150.2265","4702","QLD","DALMA"
"-23.705","149.2194","4702","QLD","DINGO"
"-23.966","150.3011","4702","QLD","DIXALEA"
"-23.8476","150.2767","4702","QLD","DULULU"
"-23.9741","150.0384","4702","QLD","DUMPY CREEK"
"-23.2274","150.3975","4702","QLD","ETNA CREEK"
"-23.8596","149.9354","4702","QLD","GAINSFORD"
"-23.1752","150.2628","4702","QLD","GARNANT"
"-23.7678","148.1318","4702","QLD","GINDIE"
"-23.1783","149.8188","4702","QLD","GLENROY"
"-23.5537","149.9202","4702","QLD","GOGANGO"
"-24.316","149.2644","4702","QLD","GOOMALLY"
"-24.1289","150.2025","4702","QLD","GOOVIGEN"
"-23.4991","149.4895","4702","QLD","GOOWARRA"
"-23.4631","150.4571","4702","QLD","GRACEMERE"
"-23.0557","150.3979","4702","QLD","JARDINE"
"-23.264","149.0454","4702","QLD","JELLINBAH"
"-23.3796","150.8076","4702","QLD","JOSKELEIGH"
"-23.5014","150.4021","4702","QLD","KABRA"
"-23.4479","150.2061","4702","QLD","KALAPA"
"-23.3363","150.8063","4702","QLD","KEPPEL SANDS"
"-24.1266","149.9745","4702","QLD","KOKOTUNGO"
"-22.85","150.0928","4702","QLD","KUNWARARA"
"-24.3241","148.6859","4702","QLD","LOWESBY"
"-23.0535","149.385","4702","QLD","MACKENZIE"
"-23.7024","150.7455","4702","QLD","MARMOR"
"-23.4965","150.5946","4702","QLD","MIDGEE"
"-23.1141","150.4237","4702","QLD","MILMAN"
"-24.225","149.6081","4702","QLD","MIMOSA"
"-23.2031","150.0656","4702","QLD","MORINISH"
"-23.3631","150.0337","4702","QLD","MORINISH SOUTH"
"-23.3129","150.6387","4702","QLD","MOUNT CHALMERS"
"-23.4121","150.3516","4702","QLD","NINE MILE"
"-23.3041","150.5016","4702","QLD","PARKHURST"
"-23.8151","150.0958","4702","QLD","PHEASANT CREEK"
"-23.3504","150.4616","4702","QLD","PINK LILY"
"-23.2774","150.2573","4702","QLD","RIDGELANDS"
"-24.4692","148.6344","4702","QLD","ROLLESTON"
"-23.0515","150.4988","4702","QLD","ROSSMOYA"
"-23.5408","147.7753","4702","QLD","SAPPHIRE"
"-22.5397","150.4705","4702","QLD","SHOALWATER"
"-24.0908","150.3924","4702","QLD","SMOKY CREEK"
"-23.2104","150.3386","4702","QLD","SOUTH YAAMBA"
"-22.1793","150.1423","4702","QLD","STANAGE"
"-23.5301","150.318","4702","QLD","STANWELL"
"-23.7744","148.9178","4702","QLD","STEWARTON"
"-24.6109","150.2701","4702","QLD","TARRAMBA"
"-23.1747","150.4655","4702","QLD","THE CAVES"
"-23.4703","150.8289","4702","QLD","THOMPSON POINT"
"-23.3311","150.7001","4702","QLD","TUNGAMULL"
"-23.9466","150.5377","4702","QLD","ULOGIE"
"-23.6315","149.5575","4702","QLD","WALLAROO"
"-23.6788","150.1853","4702","QLD","WESTWOOD"
"-23.5722","147.4028","4702","QLD","WILLOWS"
"-24.2581","150.1635","4702","QLD","WOOLEIN"
"-24.0163","149.3223","4702","QLD","WOOROONA"
"-23.9369","150.1448","4702","QLD","WOWAN"
"-23.4935","150.0967","4702","QLD","WYCARBAH"
"-23.0955","150.6962","4703","QLD","ADELAIDE PARK"
"-23.0769","150.7835","4703","QLD","BANGALEE"
"-23.1078","150.7412","4703","QLD","BARLOWS HILL"
"-23.1325","150.6922","4703","QLD","BARMARYEE"
"-23.1243","150.5403","4703","QLD","BARMOYA"
"-23.1776","150.6835","4703","QLD","BONDOOLA"
"-23.0444","150.6285","4703","QLD","BUNGUNDARRA"
"-22.888","150.6562","4703","QLD","BYFIELD"
"-23.1979","150.7966","4703","QLD","CAUSEWAY LAKE"
"-23.1394","150.6222","4703","QLD","COBRABALL"
"-23.1417","150.7861","4703","QLD","COOEE BAY"
"-23.017","150.7699","4703","QLD","FARNBOROUGH"
"-23.1722","150.72","4703","QLD","HIDDEN VALLEY"
"-23.1168","150.7258","4703","QLD","INVERNESS"
"-23.2244","150.7924","4703","QLD","KINKA BEACH"
"-23.1066","150.6235","4703","QLD","LAKE MARY"
"-23.1631","150.7696","4703","QLD","LAMMERMOOR"
"-22.9835","150.6223","4703","QLD","MARYVALE"
"-23.1148","150.746","4703","QLD","MEIKLEVILLE HILL"
"-23.189","150.8067","4703","QLD","MULAMBIN"
"-23.2047","150.6213","4703","QLD","MULARA"
"-23.0987","150.7347","4703","QLD","PACIFIC HEIGHTS"
"-23.1709","150.8027","4703","QLD","ROSSLYN"
"-22.8513","150.78","4703","QLD","STOCKYARD"
"-23.2213","150.7352","4703","QLD","TANBY"
"-23.1479","150.7544","4703","QLD","TARANGANBA"
"-23.1735","150.7521","4703","QLD","TAROOMBALL"
"-22.7931","150.676","4703","QLD","WEERRIBA"
"-22.9889","150.7198","4703","QLD","WOODBURY"
"-23.1257","150.767","4703","QLD","YEPPOON"
"-23.1197","150.4743","4704","QLD","WATTLEBANK"
"-23.1383","150.3562","4704","QLD","YAAMBA"
"-22.7257","149.3122","4705","QLD","CLARKE CREEK"
"-22.3467","149.1097","4705","QLD","LOTUS CREEK"
"-23.0061","148.9181","4705","QLD","MACKENZIE RIVER"
"-22.7906","149.8132","4705","QLD","MARLBOROUGH"
"-22.9752","149.512","4705","QLD","MOUNT GARDINER"
"-22.6229","149.7149","4706","QLD","OGMORE"
"-22.0749","149.2627","4707","QLD","COLLAROY"
"-22.3669","149.511","4707","QLD","ST LAWRENCE"
"-21.8673","151.0631","4707","QLD","THE PERCY GROUP"
"-23.0317","148.3527","4709","QLD","TIERI"
"-23.2492","150.8129","4710","QLD","EMU PARK"
"-23.2945","150.8132","4710","QLD","ZILZIE"
"-23.2443","150.456","4711","QLD","GLENDALE"
"-23.2887","150.4705","4711","QLD","GLENLEE"
"-23.6938","149.6737","4712","QLD","DUARINGA"
"-24.1521","149.4309","4713","QLD","WOORABINDA"
"-23.6189","150.3893","4714","QLD","BAREE"
"-23.6709","150.3135","4714","QLD","BOULDER CREEK"
"-23.7869","150.4263","4714","QLD","FLETCHER CREEK"
"-23.6729","150.3975","4714","QLD","HAMILTON CREEK"
"-23.6691","150.3803","4714","QLD","HORSE CREEK"
"-23.625","150.4118","4714","QLD","JOHNSONS HILL"
"-23.6106","150.4089","4714","QLD","LEYDENS HILL"
"-23.657","150.4376","4714","QLD","LIMESTONE"
"-23.6031","150.3998","4714","QLD","MOONGAN"
"-23.6406","150.3959","4714","QLD","MOUNT MORGAN"
"-23.724","150.4336","4714","QLD","NINE MILE CREEK"
"-23.7325","150.3258","4714","QLD","OAKEY CREEK"
"-23.6185","150.4447","4714","QLD","STRUCK OIL"
"-23.6325","150.3728","4714","QLD","THE MINE"
"-23.6936","150.3724","4714","QLD","TROTTER CREEK"
"-23.7192","150.3639","4714","QLD","WALMUL"
"-23.6273","150.3837","4714","QLD","WALTERHALL"
"-23.7869","150.3318","4714","QLD","WURA"
"-24.3901","150.5176","4715","QLD","BILOELA"
"-24.2783","150.494","4715","QLD","CALLIDE"
"-24.772","150.3327","4715","QLD","CASTLE CREEK"
"-24.3395","150.4976","4715","QLD","DAKENBA"
"-24.1927","150.657","4715","QLD","DUMGREE"
"-24.2293","150.2929","4715","QLD","GREYCLIFFE"
"-24.331","150.5838","4715","QLD","MOUNT MURCHISON"
"-24.3348","150.3576","4715","QLD","ORANGE CREEK"
"-24.5235","150.428","4715","QLD","PROSPECT"
"-24.4238","150.8152","4715","QLD","VALENTINE PLAINS"
"-24.6026","150.7866","4716","QLD","LAWGI DAWES"
"-24.5777","150.5899","4716","QLD","THANGOOL"
"-23.4745","148.7851","4717","QLD","BLACKWATER"
"-24.5594","149.3445","4718","QLD","BAUHINIA"
"-24.5856","149.1468","4718","QLD","DROMEDARY"
"-24.6974","150.0099","4718","QLD","KIANGA"
"-24.4881","149.9324","4718","QLD","MOURA"
"-24.8749","149.2325","4718","QLD","MUNGABUNDA"
"-24.5017","149.5127","4718","QLD","OOMBABEER"
"-24.7545","149.5138","4718","QLD","RHYDDING"
"-24.7567","149.7495","4718","QLD","ROUNDSTONE"
"-24.7124","149.8971","4718","QLD","WARNOAH"
"-25.0132","150.3625","4719","QLD","CAMBOON"
"-25.3361","150.3163","4719","QLD","CRACOW"
"-24.9967","149.8345","4719","QLD","GLENMORAL"
"-25.1114","150.0286","4719","QLD","ISLA"
"-24.8986","150.1127","4719","QLD","LONESOME CREEK"
"-24.9446","150.0753","4719","QLD","THEODORE"
"-23.5302","148.153","4720","QLD","EMERALD"
"-23.3157","147.5039","4721","QLD","ARGYLL"
"-22.7208","147.4376","4721","QLD","CLERMONT"
"-22.2507","146.6366","4721","QLD","ELGIN"
"-22.2144","147.1091","4721","QLD","FRANKFIELD"
"-22.4377","147.8834","4721","QLD","GEMINI MOUNTAINS"
"-22.3517","147.5886","4721","QLD","KILCUMMIN"
"-22.3832","146.3151","4721","QLD","LAGLAN"
"-22.7504","146.9285","4721","QLD","MISTAKE CREEK"
"-21.8237","147.3828","4721","QLD","PASHA"
"-23.0886","147.6069","4721","QLD","THERESA CREEK"
"-22.2758","148.1076","4721","QLD","WINCHESTER"
"-22.652","147.8184","4721","QLD","WOLFANG"
"-24.5658","147.576","4722","QLD","BUCKLAND"
"-24.2819","148.1228","4722","QLD","CAIRDBEIGN"
"-24.2503","147.8897","4722","QLD","CONA CREEK"
"-24.323","147.5995","4722","QLD","NANDOWRIE"
"-24.2071","148.391","4722","QLD","ORION"
"-24.0935","148.0695","4722","QLD","SPRINGSURE"
"-24.4904","148.0133","4722","QLD","WEALWANDANGIE"
"-23.0222","148.2187","4723","QLD","BELCONG"
"-23.0844","148.0218","4723","QLD","CAPELLA"
"-23.2313","147.798","4723","QLD","CARBINE CREEK"
"-23.1697","148.074","4723","QLD","CHIRNSIDE"
"-23.2069","148.2695","4723","QLD","CRINUM"
"-23.0916","147.9","4723","QLD","HIBERNIA"
"-22.9995","148.0084","4723","QLD","KHOSH BULDUK"
"-23.1448","148.4496","4723","QLD","LILYVALE"
"-22.847","148.0861","4723","QLD","LOWESTOFF"
"-22.8987","148.2094","4723","QLD","MOUNT MACARTHUR"
"-22.8471","147.9357","4723","QLD","RETRO"
"-23.6351","146.6412","4724","QLD","ALPHA"
"-23.4811","146.9147","4724","QLD","BEAUFORT"
"-24.0704","146.5963","4724","QLD","DRUMMONDSLOPE"
"-23.339","146.37","4724","QLD","HOBARTVILLE"
"-23.4989","147.1247","4724","QLD","PINE HILL"
"-23.8861","147.0426","4724","QLD","PORT WINE"
"-24.0112","146.8243","4724","QLD","SEDGEFORD"
"-23.2201","146.6195","4724","QLD","SURBITON"
"-23.5985","145.3237","4725","QLD","BARCALDINE"
"-23.8237","144.9955","4725","QLD","BARCALDINE DOWNS"
"-23.7365","145.2988","4725","QLD","PATRICK"
"-23.4964","144.9589","4725","QLD","TARA STATION"
"-22.9851","145.2296","4726","QLD","ARAMAC"
"-22.3367","145.8089","4726","QLD","GALILEE"
"-22.8432","145.3442","4726","QLD","PELICAN CREEK"
"-23.9413","144.3782","4727","QLD","ILFRACOMBE"
"-22.7724","146.0641","4728","QLD","DUNROBIN"
"-23.2889","145.9478","4728","QLD","GARFIELD"
"-23.5781","146.1223","4728","QLD","JERICHO"
"-23.8831","146.1691","4728","QLD","MEXICO"
"-22.9443","144.3866","4730","QLD","CAMOOLA"
"-22.7128","143.6572","4730","QLD","CHORREGON"
"-23.7092","143.9901","4730","QLD","ERNESTINA"
"-23.5124","144.2279","4730","QLD","LONGREACH"
"-23.5243","143.6843","4730","QLD","MANEROO"
"-22.9624","143.7646","4730","QLD","MORELLA"
"-24.2214","142.4846","4730","QLD","STONEHENGE"
"-23.9102","143.66","4730","QLD","TOCAL"
"-23.6074","143.1782","4730","QLD","VERGEMONT"
"-24.4779","144.116","4731","QLD","ISISFORD"
"-22.6012","144.5303","4732","QLD","MUTTABURRA"
"-22.3792","144.529","4732","QLD","TABLEDERRY"
"-22.0539","143.4665","4733","QLD","CORFIELD"
"-23.9409","141.3056","4735","QLD","DIAMANTINA LAKES"
"-22.6105","141.7134","4735","QLD","MIDDLETON"
"-23.0198","142.4036","4735","QLD","OPALTON"
"-22.3806","143.0394","4735","QLD","WINTON"
"-25.0741","143.1713","4736","QLD","JUNDAH"
"-21.4446","149.2681","4737","QLD","ARMSTRONG BEACH"
"-21.5049","148.9975","4737","QLD","BLUE MOUNTAIN"
"-21.3778","149.3076","4737","QLD","CAMPWIN BEACH"
"-21.4134","149.281","4737","QLD","FRESHWATER POINT"
"-21.4357","149.1645","4737","QLD","SARINA"
"-21.3876","149.2863","4737","QLD","SARINA BEACH"
"-21.5604","149.1264","4737","QLD","SARINA RANGE"
"-21.3497","149.1052","4737","QLD","SUNNYSIDE"
"-21.7082","149.3709","4738","QLD","ILBILBIE"
"-21.6226","149.2814","4738","QLD","KOUMALA"
"-21.8715","149.3678","4739","QLD","CARMILA"
"-21.1619","149.0925","4740","QLD","ALEXANDRA"
"-21.3238","149.2181","4740","QLD","ALLIGATOR CREEK"
"-21.096","149.1838","4740","QLD","ANDERGROVE"
"-21.2142","149.1596","4740","QLD","BAKERS CREEK"
"-21.2992","149.1449","4740","QLD","BALBERRA"
"-21.1148","149.009","4740","QLD","BALNAGOWAN"
"-21.0957","149.1676","4740","QLD","BEACONSFIELD"
"-20.9498","149.0164","4740","QLD","BELMUNDA"
"-21.0613","149.1899","4740","QLD","BLACKS BEACH"
"-20.9115","149.028","4740","QLD","CAPE HILLSBOROUGH"
"-21.2597","149.1428","4740","QLD","CHELONA"
"-21.133","149.1903","4740","QLD","CREMORNE"
"-21.04","149.1838","4740","QLD","DOLPHIN HEADS"
"-21.1311","149.0735","4740","QLD","DUMBLETON"
"-21.2675","149.1842","4740","QLD","DUNNROCK"
"-21.1475","149.2016","4740","QLD","EAST MACKAY"
"-21.048","149.1742","4740","QLD","EIMEO"
"-21.128","149.1198","4740","QLD","ERAKALA"
"-21.1376","149.1456","4740","QLD","FOULDEN"
"-21.1149","149.1346","4740","QLD","GLENELLA"
"-21.3521","149.2843","4740","QLD","GRASSTREE BEACH"
"-21.0232","149.0809","4740","QLD","HABANA"
"-20.9096","148.9823","4740","QLD","HALIDAY BAY"
"-21.2982","149.2693","4740","QLD","HAY POINT"
"-21.2704","149.0518","4740","QLD","HOMEBUSH"
"-21.1427","149.1854","4740","QLD","MACKAY"
"-21.1171","149.2143","4740","QLD","MACKAY HARBOUR"
"-21.2342","149.1909","4740","QLD","MCEWENS BEACH"
"-20.986","148.9629","4740","QLD","MOUNT JUKES"
"-21.1192","149.1592","4740","QLD","MOUNT PLEASANT"
"-21.3724","149.1398","4740","QLD","MUNBURA"
"-21.0661","149.1285","4740","QLD","NINDAROO"
"-21.1213","149.1828","4740","QLD","NORTH MACKAY"
"-21.1805","149.1438","4740","QLD","OORALEA"
"-21.1915","149.1711","4740","QLD","PAGET"
"-21.1537","149.1391","4740","QLD","RACECOURSE"
"-21.0899","149.1372","4740","QLD","RICHMOND"
"-21.2383","149.1459","4740","QLD","ROSELLA"
"-21.0659","149.1601","4740","QLD","RURAL VIEW"
"-21.2466","149.1063","4740","QLD","SANDIFORD"
"-21.0798","149.2127","4740","QLD","SLADE POINT"
"-21.1649","149.1775","4740","QLD","SOUTH MACKAY"
"-21.176","149.115","4740","QLD","TE KOWAI"
"-21.0787","149.0276","4740","QLD","THE LEAP"
"-21.1505","149.162","4740","QLD","WEST MACKAY"
"-20.9291","148.9904","4741","QLD","BALL BAY"
"-21.274","148.891","4741","QLD","BRIGHTLY"
"-22.0414","149.4542","4741","QLD","CLAIRVIEW"
"-21.9187","148.3195","4741","QLD","COPPABELLA"
"-21.4942","148.8251","4741","QLD","EPSOM"
"-21.3079","148.9437","4741","QLD","ETON"
"-20.9243","148.4171","4741","QLD","EUNGELLA HINTERLAND"
"-21.0954","149.0898","4741","QLD","FARLEIGH"
"-21.1529","148.7535","4741","QLD","GARGETT"
"-21.085","148.9513","4741","QLD","HAMPDEN"
"-21.355","148.9084","4741","QLD","HAZLEDEAN"
"-21.214","148.8946","4741","QLD","KINCHANT DAM"
"-21.0239","148.9041","4741","QLD","KUTTABUL"
"-21.0255","148.7448","4741","QLD","MOUNT CHARLTON"
"-20.9773","148.8407","4741","QLD","MOUNT OSSA"
"-20.9412","148.7978","4741","QLD","MOUNT PELION"
"-21.233","148.9506","4741","QLD","NORTH ETON"
"-21.3325","149.0287","4741","QLD","OAKENDEN"
"-21.1003","148.7056","4741","QLD","OWENS CREEK"
"-21.2175","148.6775","4741","QLD","PINNACLE"
"-21.1552","149.0216","4741","QLD","PLEYSTOWE"
"-20.9246","148.9344","4741","QLD","SEAFORTH"
"-20.8285","148.6582","4741","QLD","YALBOROO"
"-21.605","148.1183","4742","QLD","BURTON"
"-21.4928","147.7863","4742","QLD","EAGLEFIELD"
"-21.517","148.2084","4742","QLD","ELPHINSTONE"
"-21.4344","148.3972","4742","QLD","HAIL CREEK"
"-21.6904","148.3461","4742","QLD","KEMMIS"
"-21.3972","148.6304","4742","QLD","MOUNT BRITTON"
"-21.6549","148.8224","4742","QLD","NEBO"
"-21.8967","148.6846","4742","QLD","OXFORD"
"-21.7461","148.5489","4742","QLD","STRATHFIELD"
"-21.1415","148.1764","4742","QLD","TURRAWULLA"
"-22.1923","148.6302","4742","QLD","VALKYRIE"
"-21.353","148.119","4743","QLD","GLENDEN"
"-21.3179","147.9156","4743","QLD","SUTTOR"
"-21.9153","147.8808","4744","QLD","MORANBAH"
"-22.5256","148.3183","4745","QLD","DYSART"
"-22.6068","148.8338","4746","QLD","MAY DOWNS"
"-22.8546","148.6058","4746","QLD","MIDDLEMOUNT"
"-21.0358","149.1504","4750","QLD","BUCASIA"
"-21.0146","149.1417","4750","QLD","SHOAL POINT"
"-21.1848","149.0379","4751","QLD","GREENMOUNT"
"-21.2044","149.0762","4751","QLD","PALMYRA"
"-21.2202","149.0108","4751","QLD","VICTORIA PLAINS"
"-21.1579","149.0659","4751","QLD","WALKERSTON"
"-21.1053","148.8906","4753","QLD","DEVEREUX CREEK"
"-21.1617","148.9487","4753","QLD","MARIAN"
"-21.1602","148.8071","4754","QLD","BENHOLME"
"-21.0946","148.7585","4754","QLD","DOWS CREEK"
"-21.2226","148.8289","4754","QLD","MIA MIA"
"-21.1645","148.8731","4754","QLD","MIRANI"
"-21.1032","148.8223","4754","QLD","MOUNT MARTIN"
"-21.3458","148.8067","4754","QLD","PINEVALE"
"-21.3152","148.712","4754","QLD","SEPTIMUS"
"-21.1304","148.6269","4756","QLD","FINCH HATTON"
"-21.1297","148.5326","4756","QLD","NETHERDALE"
"-21.1658","148.5054","4757","QLD","BROKEN RIVER"
"-21.2696","148.5612","4757","QLD","CREDITON"
"-21.0641","148.5209","4757","QLD","DALRYMPLE HEIGHTS"
"-21.1267","148.4854","4757","QLD","EUNGELLA"
"-21.1628","148.3933","4757","QLD","EUNGELLA DAM"
"-20.8952","148.7421","4798","QLD","CALEN"
"-20.757","148.7267","4798","QLD","MENTMORE"
"-20.8562","148.724","4798","QLD","PINDI PINDI"
"-20.8458","148.8472","4798","QLD","ST HELENS BEACH"
"-20.6942","148.5799","4799","QLD","BLOOMSBURY"
"-20.6572","148.6879","4799","QLD","MIDGE POINT"
"-20.5944","148.4251","4800","QLD","ANDROMACHE"
"-20.3334","148.6793","4800","QLD","BRANDY CREEK"
"-20.4347","148.6095","4800","QLD","BREADALBANE"
"-20.3148","148.6544","4800","QLD","CANNON VALLEY"
"-20.3842","148.7909","4800","QLD","CAPE CONWAY"
"-20.1695","148.5343","4800","QLD","CAPE GLOUCESTER"
"-20.4507","148.713","4800","QLD","CONWAY"
"-20.4743","148.7454","4800","QLD","CONWAY BEACH"
"-20.3782","148.4782","4800","QLD","CRYSTAL BROOK"
"-20.0897","148.4938","4800","QLD","DINGO BEACH"
"-20.4273","148.4116","4800","QLD","DITTMER"
"-20.3464","148.5212","4800","QLD","FOXDALE"
"-20.4178","148.6268","4800","QLD","GLEN ISLA"
"-20.5178","148.4839","4800","QLD","GOORGANGA CREEK"
"-20.4947","148.6631","4800","QLD","GOORGANGA PLAINS"
"-20.2442","148.4588","4800","QLD","GREGORY RIVER"
"-20.4871","148.5632","4800","QLD","GUNYARRA"
"-20.3811","148.5785","4800","QLD","HAMILTON PLAINS"
"-20.0803","148.4823","4800","QLD","HIDEAWAY BAY"
